"tipo_unidade";"orgao";"nome";"logradouro";"complemento";"bairro";"responsavel";"telefone";"celular";"turno_manha";"turno_tarde";"turno_noite";"turno_integral";"turno_detalhe";"servicos";"situacao";"coordenada"
"UBS";"S. M. de Saúde                                    ";"UBS CSU Areal - UFPel";"R  Guararapes";"50A";"Areal";"Maria Aurora Dropa Chrestani";"32283488";"";1;1;0;0;"";"Acolhimento, realização de ações educativas de prevenção e promoção da saúde, captação e acompanhamento de pacientes com suspeita de tuberculose, consulta de enfermagem, consulta médica, consulta com assistente social, curativos, pré-natal (busca ativa e acompanhamento de gestantes), puericultura(acompanhamento de crianças), atividades de imunizações (vacinas), teste do pezinho, acompanhamento dos beneficiários do bolsa família e encaminhamento para cadastro no mesmo, teste rápido para gravidez, HIV e hepatites.";"Outros";"-31.755440592621945, -52.31706351041794"
"UBS";"S. M. de Saúde                                    ";"UBS CSU Cruzeiro";"R Br Itamaracá";" 690";"Centro";"Lenicia Cruz Soares";"32792609";"";1;1;0;0;"";"Acolhimento, realização de ações educativas de prevenção e promoção da saúde, grupo de prevenção e/ou tratamento do tabagismo, captação e acompanhamento de pacientes com suspeita de tuberculose, consulta de enfermagem, consulta médica, consulta odontológica, consulta com assistente social, curativos, pré-natal (busca ativa e acompanhamento de gestantes), puericultura(acompanhamento de crianças), atividades de imunizações (vacinas), teste do pezinho, acompanhamento dos beneficiários do bolsa família e encaminhamento para cadastro no mesmo, teste rápido para gravidez, HIV e hepatites.";"Próprio";"-31.763418096890714, -52.32340693473816"
"UBS";"S. M. de Saúde                                    ";"UBS Dom Pedro I";"R  Ulysses Batinga";"749";"Fragata";"Gerente Distrital";"32713383";"";1;1;0;0;"";"Acolhimento, realização de ações educativas de prevenção e promoção da saúde, grupo de prevenção e/ou tratamento do tabagismo, captação e acompanhamento de pacientes com suspeita de tuberculose, consulta de enfermagem, consulta médica, consulta odontológica, consulta com nutricionista, consulta com assistente social, curativos, pré-natal (busca ativa e acompanhamento de gestantes),  puericultura (acompanhamento de crianças), atividades de imunizações(vacinas), teste do pezinho, acompanhamento dos beneficiários do bolsa família e encaminhamento para cadastro no mesmo, teste rápido para gravidez, HIV e hepatites.";"Próprio";"-31.76275827215098, -52.37402558326721"
"UBS";"S. M. de Saúde                                    ";"UBS Dunas";"R  Um-Lotm Dunas";"s/n";"Areal";"Gerente Distrital";"32284666";"";1;1;0;0;"";"Acolhimento, realização de ações educativas de prevenção e promoção da saúde, captação e acompanhamento de pacientes com suspeita de tuberculose, consulta de enfermagem, consulta médica, consulta odontológica, consulta com nutricionista, consulta com assistente social, curativos, pré-natal (busca ativa e acompanhamento de gestantes), puericultura (acompanhamento de crianças), atividades de imunizações (vacinas), teste do pezinho, acompanhamento dos beneficiários do bolsa família e encaminhamento para cadastro no mesmo, teste rápido para gravidez, HIV e hepatites.";"Próprio";"-31.73897712034622, -52.31765627861023"
"UBS";"S. M. de Saúde                                    ";"UBS Fátima - UCPel";"R  Baldomero Trapaga";"480";"Centro";"Mônica Mendes";"32224028";"";1;1;0;0;"";"Acolhimento, realização de ações educativas de prevenção e promoção da saúde, grupo de prevenção e/ou tratamento do tabagismo, captação e acompanhamento de pacientes com suspeita de tuberculose, consulta de enfermagem, consulta médica, consulta odontológica, consulta com assistente social, curativos, pré-natal (busca ativa e acompanhamento de gestantes), puericultura(acompanhamento de crianças), atividades de imunizações (vacinas), teste do pezinho, acompanhamento dos beneficiários do bolsa família e encaminhamento para cadastro no mesmo, teste rápido para gravidez, HIV e hepatites.";"Próprio";"-31.77326701662145, -52.326869666576385"
"UBS";"S. M. de Saúde                                    ";"UBS Fraget";"R  Três - Vl Real";"81";"Fragata";"Gerente Distrital";"32213500";"";1;1;1;0;"";"Acolhimento, realização de ações educativas de prevenção e promoção da saúde, captação e acompanhamento de pacientes com suspeita de tuberculose, consulta de enfermagem, consulta médica, consulta odontológica, consulta com assistente social, curativos, pré-natal (busca ativa e acompanhamento de gestantes), puericultura(acompanhamento de crianças), atividades de imunizações(vacinas), teste do pezinho, acompanhamento dos beneficiários do bolsa família e encaminhamento para cadastro no mesmo, teste rápido para gravidez, HIV e hepatites.";"Próprio";"-31.75248173233634, -52.368924021720886"
"UBS";"S. M. de Saúde                                    ";"UBS Getúlio Vargas";"R  Sete, Getúlio Vargas";"184";"Três Vendas";"Carmem Lucia Arduim";"32833768";"";1;1;0;0;"";"Acolhimento, realização de ações educativas de prevenção e promoção da saúde, captação e acompanhamento de pacientes com suspeita de tuberculose , consulta de enfermagem, consulta médica, consulta odontológica, consulta com nutricionista, consulta com assistente social, curativos, pré-natal (busca ativa e acompanhamento de gestantes), puericultura(acompanhamento de crianças), atividades de imunizações(vacinas), teste do pezinho,acompanhamento dos beneficiários do bolsa família e encaminhamento para cadastro no mesmo, teste rápido para gravidez, HIV e hepatites.";"Próprio";"-31.701926, -52.313480"
"UBS";"S. M. de Saúde                                    ";"UBS Grupelli";"R Sta Oito Vl Rita De Cassia";"";"Zona Rural";"Claudia Cinara Quevedo de Moura";"32245011";"";1;1;0;0;"";"Acolhimento, realização de ações educativas de prevenção e promoção da saúde, captação e acompanhamento de pacientes com suspeita de tuberculose, consulta de enfermagem, consulta médica, consulta odontológica, consulta com assistente social, curativos, pré-natal (busca ativa e acompanhamento de gestantes), puericultura (acompanhamento de crianças), atividades de imunizações (vacinas), teste do pezinho, acompanhamento dos beneficiários do bolsa família e encaminhamento para cadastro no mesmo, teste rápido para gravidez, HIV e hepatites.";"Próprio";"-31.4549113221, -52.510299200 "
"UBS";"S. M. de Saúde                                    ";"UBS Jardim de Allah";"AV  Fernando Osorio";"7430";"Três Vendas";"Caroline Lopes Soares";"32833769";"";1;0;0;0;"";"Acolhimento, realização de ações educativas de prevenção e promoção da saúde, grupo de prevenção e/ou tratamento do tabagismo, captação e acompanhamento de pacientes com suspeita de tuberculose, consulta de enfermagem, consulta médica, consulta odontológica, consulta com assistente social, curativos, pré-natal (busca ativa e acompanhamento de gestantes), puericultura(acompanhamento de crianças), atividades de imunizações (vacinas), teste do pezinho, acompanhamento dos beneficiários do bolsa família e encaminhamento para cadastro no mesmo, teste rápido para gravidez, HIV e hepatites.";"Próprio";"-31.684896380654227, -52.3398756980896"
"UBS";"S. M. de Saúde                                    ";"UBS Laranjal";"R Visc Sao Borja";"685";"Laranjal";"Débora Gonçalves Soares";"32264488";"";1;1;0;0;"";"Acolhimento, realização de ações educativas de prevenção e promoção da saúde, grupo de prevenção e/ou tratamento do tabagismo, captação e acompanhamento de pacientes com suspeita de tuberculose , consulta de enfermagem, consulta médica, consulta odontológica, consulta com nutricionista, consulta com assistente social, curativos, pré-natal (busca ativa e acompanhamento de gestantes), puericultura (acompanhamento de crianças), atividades de imunizações(vacinas), teste do pezinho, acompanhamento dos beneficiários do bolsa família e encaminhamento para cadastro no mesmo, teste rápido para gravidez, HIV e hepatites.";"Próprio";"-31.760446568227433, -52.22989708185196"
"UBS";"S. M. de Saúde                                    ";"UBS Leocádia";"R  David Canabarro";"890";"Areal";"Gerente Distrital";"32822476";"";1;0;0;0;"";"Acolhimento, realização de ações educativas de prevenção e promoção da saúde, captação e acompanhamento de pacientes com suspeita de tuberculose, consulta de enfermagem, consulta médica, consulta odontológica, consulta com assistente social, curativos, pré-natal (busca ativa e acompanhamento de gestantes), puericultura(acompanhamento de crianças), atividades de imunizações (vacinas), teste do pezinho, acompanhamento dos beneficiários do bolsa família e encaminhamento para cadastro no mesmo, teste rápido para gravidez, HIV e hepatites.";"Outros";"-31.75086541883574, -52.32361078262329"
"UBS";"S. M. de Saúde                                    ";"UBS Monte Bonito";"DIS  Monte Bonito - Estr";"";"Zona Rural";"Gerente Distrital";"32773273";"";1;0;0;0;"";"Acolhimento, realização de ações educativas de prevenção e promoção da saúde, captação e acompanhamento de pacientes com suspeita de tuberculose, consulta de enfermagem, consulta médica, consulta odontológica, consulta com assistente social, curativos, pré-natal (busca ativa e acompanhamento de gestantes), puericultura(acompanhamento de crianças), atividades de imunizações (vacinas), teste do pezinho, acompanhamento dos beneficiários do bolsa família e encaminhamento para cadastro no mesmo, teste rápido para gravidez, HIV e hepatites.";"Próprio";"-31.6304032143 , -52.435703888 "
"UBS";"S. M. de Saúde                                    ";"UBS Navegantes";"R Dona Darcy Vargas; Dom";"212";"Três Vendas";"Margaret Cremonini de Oliveira";"32794627";"";1;1;1;0;"";"Acolhimento, realização de ações educativas de prevenção e promoção da saúde, grupo de prevenção e/ou tratamento do tabagismo, captação e acompanhamento de pacientes com suspeita de tuberculose, consulta de enfermagem, consulta médica, consulta odontológica, consulta com nutricionista, consulta com assistente social, curativos, pré-natal (busca ativa e acompanhamento de gestantes), puericultura (acompanhamento de crianças), atividades de imunizações(vacinas), teste do pezinho, acompanhamento dos beneficiários do bolsa família e encaminhamento para cadastro no mesmo, teste rápido para gravidez, HIV e hepatites.";"Próprio";"-31.77092517119562, -52.320998311042786"
"UBS";"S. M. de Saúde                                    ";"UBS Obelisco";"R Dr Francisco Ribeiro Da Silva, R";"505";"Fragata";"Gerente Distrital";"32822477";"";1;1;0;0;"";"Acolhimento, realização de ações educativas de prevenção e promoção da saúde, captação e acompanhamento de pacientes com suspeita de tuberculose, consulta de enfermagem, consulta médica, consulta odontológica, consulta com assistente social, curativos, pré-natal (busca ativa e acompanhamento de gestantes), puericultura (acompanhamento de crianças), atividades de imunizações (vacinas), teste do pezinho, acompanhamento dos beneficiários do bolsa família e encaminhamento para cadastro no mesmo, teste rápido para gravidez, HIV e hepatites.";"Próprio";"-31.739059239690118, -52.30454832315445"
"UBS";"S. M. de Saúde                                    ";"UBS Osório";"R Br Maua De";"217";"Centro";"Gerente Distrital";"";"";1;1;0;0;"";"Acolhimento, realização de ações educativas de prevenção e promoção da saúde, captação e acompanhamento de pacientes com suspeita de tuberculose, consulta de enfermagem, consulta médica, consulta odontológica, curativos, pré-natal (busca ativa e acompanhamento de gestantes), puericultura(acompanhamento de crianças), atividades de imunizações (vacinas), teste do pezinho, acompanhamento dos beneficiários do bolsa família e encaminhamento para cadastro no mesmo, teste rápido para gravidez, HIV e hepatites.";"Outros";"-31.780395560553124, -52.35001981258392"
"UBS";"S. M. de Saúde                                    ";"UBS Pam Fragata";"AV  Pinheiro Machado";"168";"Fragata";"Georgina Osório ou Gerente Distrital";"32210362";"";1;1;0;0;"";"Acolhimento, realização de ações educativas de prevenção e promoção da saúde, captação e acompanhamento de pacientes com suspeita de tuberculose, consulta de enfermagem, consulta médica, consulta odontológica, consulta com nutricionista, consulta com assistente social, curativos, pré-natal (busca ativa e acompanhamento de gestantes), puericultura(acompanhamento de crianças), atividades de imunizações(vacinas), teste do pezinho, acompanhamento dos beneficiários do bolsa família e encaminhamento para cadastro no mesmo, teste rápido para gravidez, HIV e hepatites.";"Cedido Estado";"-31.75455111988409, -52.38399803638458"
"UBS";"S. M. de Saúde                                    ";"UBS Pedreiras";"DIS  Monte Bonito - Estr";"";"Zona Rural";"Manoel Selmo de Menezes Neto";"32773272";"91545976";1;1;0;0;"";"Acolhimento, realização de ações educativas de prevenção e promoção da saúde, captação e acompanhamento de pacientes com suspeita de tuberculose, consulta de enfermagem, consulta médica, consulta odontológica, consulta com assistente social, curativos, pré-natal (busca ativa e acompanhamento de gestantes), puericultura(acompanhamento de crianças), atividades de imunizações (vacinas), teste do pezinho, acompanhamento dos beneficiários do bolsa família e encaminhamento para cadastro no mesmo, teste rápido para gravidez, HIV e hepatites.";"Próprio";"-31.648425642490526, -52.40592232286042"
"UBS";"S. M. de Saúde                                    ";"UBS Pestano CAIC - UCPel";"R  Leopoldo Brod";"3220";"Três Vendas";"Gerente Distrital";"3273 6603";"";1;1;0;0;"";"Acolhimento, realização de ações educativas de prevenção e promoção da saúde, captação e acompanhamento de pacientes com suspeita de tuberculose , consulta de enfermagem, consulta médica, consulta odontológica, consulta com assistente social, curativos, pré-natal (busca ativa e acompanhamento de gestantes), puericultura(acompanhamento de crianças), atividades de imunizações(vacinas), teste do pezinho, acompanhamento dos beneficiários do bolsa família e encaminhamento para cadastro no mesmo, teste rápido para gravidez, HIV e hepatites.";"Próprio";"-31.7062440000, -52.324376000 "
"UBS";"S. M. de Saúde                                    ";"UBS Puericultura";"R  João Pessoa";"240";"Centro";"Gerente Distrital";"32223669";"";1;1;0;0;"";"Acolhimento, realização de ações educativas de prevenção e promoção da saúde, grupo de prevenção e/ou tratamento do tabagismo, captação e acompanhamento de pacientes com suspeita de tuberculose, consulta de enfermagem, consulta médica, consulta odontológica, consulta com nutricionista, consulta com assistente social, curativos, pré-natal (busca ativa e acompanhamento de gestantes), puericultura (acompanhamento de crianças), atividades de imunizações(vacinas), teste do pezinho, acompanhamento dos beneficiários do bolsa família e encaminhamento para cadastro no mesmo, teste rápido para gravidez, HIV e hepatites.";"Próprio";"-31.778832937147275, -52.33636200428009"
"UBS";"S. M. de Saúde                                    ";"UBS Py Crespo - UCPel";"R Marq Olinda";"1291";"Três Vendas";"Mauricio Arrieira";"32837509";"";1;1;0;0;"";"Acolhimento, realização de ações educativas de prevenção e promoção da saúde, captação e acompanhamento de pacientes com suspeita de tuberculose, consulta de enfermagem, consulta médica, consulta odontológica, consulta com assistente social, curativos, pré-natal (busca ativa e acompanhamento de gestantes), puericultura (acompanhamento de crianças), atividades de imunizações (vacinas), teste do pezinho, acompanhamento dos beneficiários do bolsa família e encaminhamento para cadastro no mesmo, teste rápido para gravidez, HIV e hepatites.";"Próprio";"-31.715314593267344, -52.35380172729492"
"UBS";"S. M. de Saúde                                    ";"UBS Salgado Filho";"AV Sen Salgado Filho; Sen";"912";"Três Vendas";"Gerente Distrital";"32836202";"";1;1;0;0;"";"";"Próprio";"-31.732859, -52.33666490000002"
"UBS";"S. M. de Saúde                                    ";"UBS Sanga Funda";"AV Eng Ildefonso Simões Lopes";"5225";"Três Vendas";"Rossana da Rosa Barboza";"32743266";"";1;1;0;0;"";"Acolhimento, realização de ações educativas de prevenção e promoção da saúde, captação e acompanhamento de pacientes com suspeita de tuberculose, consulta de enfermagem, consulta médica, consulta odontológica, consulta com nutricionista, consulta com assistente social, curativos, pré-natal (busca ativa e acompanhamento de gestantes), puericultura(acompanhamento de crianças), atividades de imunizações(vacinas), teste do pezinho, acompanhamento dos beneficiários do bolsa família e encaminhamento para cadastro no mesmo, teste rápido para gravidez, HIV e hepatites.";"Outros";"-31.69239776460,-52.29294092100"
"UBS";"S. M. de Saúde                                    ";"UBS Sansca";"R Dr Amarante";"939";"Centro";"Gerente Distrital";"32227980";"";1;1;0;0;"";"Acolhimento, realização de ações educativas de prevenção e promoção da saúde, captação e acompanhamento de pacientes com suspeita de tuberculose, consulta de enfermagem, consulta médica, consulta odontológica, consulta com nutricionista, consulta com assistente social, curativos, pré-natal (busca ativa e acompanhamento de gestantes), puericultura (acompanhamento de crianças), atividades de imunizações (vacinas), teste do pezinho, acompanhamento dos beneficiários do bolsa família e encaminhamento para cadastro no mesmo, teste rápido para gravidez, HIV e hepatites.";"Próprio";"-31.756836363381773, -52.34667509794235"
"UBS";"S. M. de Saúde                                    ";"UBS Santa Silvana";"DIS  Silvana;Sta - Col";"s/n";"Zona Rural";"Warton Rocha de Magalhães ";"32778043";"";0;1;0;0;"";"Acolhimento, realização de ações educativas de prevenção e promoção da saúde, captação e acompanhamento de pacientes com suspeita de tuberculose, consulta de enfermagem, consulta médica, consulta odontológica, consulta com assistente social, curativos, pré-natal (busca ativa e acompanhamento de gestantes), puericultura(acompanhamento de crianças), atividades de imunizações (vacinas), teste do pezinho, acompanhamento dos beneficiários do bolsa família e encaminhamento para cadastro no mesmo, teste rápido para gravidez, HIV e hepatites.";"Próprio";"-31.440447,-52.310417"
"UBS";"S. M. de Saúde                                    ";"UBS Santa Terezinha";"R Sao Miguel";"5";"Três Vendas";"Gerente Distrital";"32837509";"";1;1;0;0;"";"Acolhimento, realização de ações educativas de prevenção e promoção da saúde, grupo de prevenção e/ou tratamento do tabagismo, captação e acompanhamento de pacientes com suspeita de tuberculose, consulta de enfermagem, consulta médica, consulta odontológica, consulta com assistente social, curativos, pré-natal (busca ativa e acompanhamento de gestantes), puericultura (acompanhamento de crianças), atividades de imunizações (vacinas), teste do pezinho, acompanhamento dos beneficiários do bolsa família e encaminhamento para cadastro no mesmo, teste rápido para gravidez, HIV e hepatites.";"Alugado";"-31.725888799788333, -52.349478006362915"
"UBS";"S. M. de Saúde                                    ";"UBS Simões Lopes";"AV Vscs Graça;Visc";"225A";"Fragata";"Gerente Distrital";"32258008";"";1;1;0;0;"";"Acolhimento, realização de ações educativas de prevenção e promoção da saúde, grupo de prevenção e/ou tratamento do tabagismo, captação e acompanhamento de pacientes com suspeita de tuberculose ,consulta de enfermagem, consulta médica, consulta odontológica, consulta com nutricionista, consulta com assistente social , curativos, pré-natal (busca ativa e acompanhamento de gestantes),  puericultura(acompanhamento de crianças), atividades de imunizações(vacinas), teste do pezinho,acompanhamento dos beneficiários do bolsa família e encaminhamento para cadastro no mesmo, teste rápido para gravidez, HIV e hepatites.";"Próprio";"-31.773878121385625, -52.35671728849411"
"UBS";"S. M. de Saúde                                    ";"UBS Sítio Floresta";"R  Ignacio Teixeira Machado";"299";"Três Vendas";"Ivani Ludtke ";"32789188";"";1;1;0;0;"";"Acolhimento, realização de ações educativas de prevenção e promoção da saúde, captação e acompanhamento de pacientes com suspeita de tuberculose, consulta de enfermagem, consulta médica, consulta odontológica, consulta com nutricionista, consulta com assistente social, curativos, pré-natal (busca ativa e acompanhamento de gestantes), puericultura (acompanhamento de crianças), atividades de imunizações (vacinas), teste do pezinho, acompanhamento dos beneficiários do bolsa família e encaminhamento para cadastro no mesmo, teste rápido para gravidez, HIV e hepatites.";"Próprio";"-31.691728186919356, -52.35714912414551"
"UBS";"S. M. de Saúde                                    ";"UBS União de Bairros";"AV  Fernando Osorio";"4434";"Três Vendas";"Dr. Mauro Polidori ";"32833771";"";1;1;0;0;"";"Acolhimento, realização de ações educativas de prevenção e promoção da saúde, captação e acompanhamento de pacientes com suspeita de tuberculose, consulta de enfermagem, consulta médica, consulta odontológica, consulta com assistente social, curativos, pré-natal (busca ativa e acompanhamento de gestantes), puericultura (acompanhamento de crianças), atividades de imunizações (vacinas), teste do pezinho, acompanhamento dos beneficiários do bolsa família e encaminhamento para cadastro no mesmo, teste rápido para gravidez, HIV e hepatites.";"Próprio";""
"UBS";"S. M. de Saúde                                    ";"UBS Vila Municipal";"R  Luciano Gallet";"600";"Três Vendas";"Gerente Distrital";"32837626";"";1;1;0;0;"";"Acolhimento, realização de ações educativas de prevenção e promoção da saúde, captação e acompanhamento de pacientes com suspeita de tuberculose, consulta de enfermagem, consulta médica, consulta odontológica, consulta com assistente social, curativos, pré-natal (busca ativa e acompanhamento de gestantes), puericultura (acompanhamento de crianças), atividades de imunizações (vacinas), teste do pezinho, acompanhamento dos beneficiários do bolsa família e encaminhamento para cadastro no mesmo, teste rápido para gravidez, HIV e hepatites.";"Outros";"-31.73051939120,-52.32695255880"
"UBS";"S. M. de Saúde                                    ";"UBS Vila Nova";"DIS  Quilombo - Col";"";"Zona Rural";"Daniela Silva Marcant de Souza";"32247275";"";1;1;0;0;"";"Acolhimento, realização de ações educativas de prevenção e promoção da saúde, captação e acompanhamento de pacientes com suspeita de tuberculose, consulta de enfermagem, consulta médica, consulta odontológica, curativos, pré-natal (busca ativa e acompanhamento de gestantes), puericultura(acompanhamento de crianças), atividades de imunizações (vacinas), teste do pezinho, acompanhamento dos beneficiários do bolsa família e encaminhamento para cadastro no mesmo, teste rápido para gravidez, HIV e hepatites.";"Próprio";"-31.5417242770, -52.464194257  "
"UBS";"S. M. de Saúde                                    ";"UBS Vila Princesa";"AV  Quatro, Vila Princesa";"3205";"Três Vendas";"Urânia Pothim ";"32781564";"";1;1;0;0;"";"Acolhimento, realização de ações educativas de prevenção e promoção da saúde, captação e acompanhamento de pacientes com suspeita de tuberculose, consulta de enfermagem, consulta médica, consulta odontológica, consulta com assistente social, curativos, pré-natal (busca ativa e acompanhamento de gestantes), puericultura (acompanhamento de crianças), atividades de imunizações (vacinas), teste do pezinho, acompanhamento dos beneficiários do bolsa família e encaminhamento para cadastro no mesmo, teste rápido para gravidez, HIV e hepatites.";"Próprio";"-31.652428539255016, -52.3333203792572"
"UBS";"S. M. de Saúde                                    ";"UBS Virgílio Costa";"R Maj Francisco Nunes De Souza";"4442";"Fragata";"Maria Fernanda Espíndola";"32710715";"81179850";1;1;0;0;"";"Acolhimento, realização de ações educativas de prevenção e promoção da saúde,captação e acompanhamento de pacientes com suspeita de tuberculose ,consulta de enfermagem, consulta médica, consulta odontológica, consulta com nutricionista, consulta com assistente social , curativos, pré-natal (busca ativa e acompanhamento de gestantes),  puericultura(acompanhamento de crianças), atividades de imunizações(vacinas), teste do pezinho,acompanhamento dos beneficiários do bolsa família e encaminhamento para cadastro no mesmo, teste rápido para gravidez, HIV e hepatites.";"Próprio";"-31.743440353249003, -52.395901679992676"
